Category,Sub Category,Name,upc from pricebook,price ,Images,,,,,,,SKU,Description
Drinks,Sports Drinks,Gatorade Zero Lemon-Lime (28 oz),52000042313,3٫99,https://drive.google.com/uc?id=1AhxtH5-SBtz-KwQ3t2wKUYEu4-cybaLy,,,,,,,BP-DRI-28OZ-10391,Shop Gatorade Zero Lemon-Lime (28 oz) online – $3.99 with fast shipping. Quality quality guaranteed. Available for immediate pickup.
Drinks,Sports Drinks,Glaceau Smart Water Bottle (20 oz),7.86162E+11,2٫99,https://drive.google.com/uc?id=1Q2w_5HbzntwUDmTWD7urw8JjT-jR6DpG,,,,,,,BP-DRI-20OZ-10392,Want Glaceau Smart Water Bottle (20 oz)? Available quick delivery for $2.99. Order now for same-day delivery.
Drinks,Sports Drinks,Glaceau Vitamin Water Dragonfruit Bottle (32 oz),7.86162E+11,2٫99,https://drive.google.com/uc?id=1dlMlE8rQ7g2er6SYchqB-zyNBBF-jc5S,,,,,,,BP-DRI-32OZ-10393,Great value alert: Glaceau Vitamin Water Dragonfruit Bottle (32 oz) for $2.99. Available for immediate pickup.
Drinks,Sports Drinks,Glaceau Vitamin Water Essential - Orange-Orange Bottle (20 oz),7.86162E+11,3٫99,https://drive.google.com/uc?id=1gmyP0UDNBu7ILleiBbFc8MRk8ySRvUnW,,,,,,,BP-DRI-20OZ-10394,Everyday enjoyment: Glaceau Vitamin Water Essential - Orange-Orange Bottle (20 oz) at $3.99. Order now for next-hour delivery.
Drinks,Sports Drinks,Glaceau Vitamin Water Focus - Kiwi-Strawberry Bottle (20 oz),7.86162E+11,3٫99,https://drive.google.com/uc?id=14BLBsbxYlWFzau6c0NM90zwg__HRksQA,,,,,,,BP-DRI-20OZ-10395,"Right-size portion: Glaceau Vitamin Water Focus - Kiwi-Strawberry Bottle (20 oz) for $3.99. Premium quality, perfect quantity. Available local delivery available. Buy online, enjoy tonight."
Drinks,Sports Drinks,Glaceau Vitamin Water power-C - dragonfruit Bottle (20 oz),7.86162E+11,3٫99,https://drive.google.com/uc?id=1ocENQbTaHHCx_303XKahlggwpfEKwCrO,,,,,,,BP-DRI-20OZ-10396,Glaceau Vitamin Water power-C - dragonfruit Bottle (20 oz) at $3.99. Quality quality throughout. Shop online – pickup in-store today.
Drinks,Sports Drinks,Glaceau Vitamin Water XXX - Acai-Blueberry-Pomegranate Bottle (20 oz),7.86162E+11,3٫99,https://drive.google.com/uc?id=1JoI90zFmqhZMF0GSGQqIEZGCblUCvDhr,,,,,,,BP-DRI-20OZ-10397,Trending now: Glaceau Vitamin Water XXX - Acai-Blueberry-Pomegranate Bottle (20 oz) at $3.99. Order now for same-day delivery.
Drinks,Sports Drinks,Glaceau Vitamin Water Zero Rise - Orange Bottle (20 oz),7.86162E+11,3٫99,https://drive.google.com/uc?id=1StkqCSHDvQN_hu8PRKzGDemXcrTiB4Si,,,,,,,BP-DRI-20OZ-10398,Glaceau Vitamin Water Zero Rise - Orange Bottle (20 oz) at $3.99. Outstanding quality throughout. Delivered fresh to your doorstep.
Drinks,Sports Drinks,Glaceau Vitamin Water Zero Squeezed - Lemonade Bottle (20 oz),7.86162E+11,3٫99,https://drive.google.com/uc?id=1JAv1jTtPjRkO4zH5d9_31xqKA-roC7PM,,,,,,,BP-DRI-20OZ-10399,Trending now: Glaceau Vitamin Water Zero Squeezed - Lemonade Bottle (20 oz) at $3.99. Add to cart for fast local delivery.
Drinks,Sports Drinks,Glaceau Vitamin Water Zero XXX - Acai-Blueberry-Pomegranate Bottle (20 oz),7.86162E+11,3٫99,https://drive.google.com/uc?id=1CpJt8uXIHHNibLa9ATAX0o3iPivqDNJy,,,,,,,BP-DRI-20OZ-10400,Want Glaceau Vitamin Water Zero XXX - Acai-Blueberry-Pomegranate Bottle (20 oz)? Available quick delivery for $3.99. Available for immediate pickup.
Drinks,Sports Drinks,Powerade Fruit Punch Bottle (28 oz),49000079388,3٫99,https://drive.google.com/uc?id=18yRmohCeQYRGinYytDUKUHZBWsmp0J8j,,,,,,,BP-DRI-28OZ-10401,Powerade Fruit Punch Bottle (28 oz) at $3.99. Premium through and through. Delivered fresh to your doorstep.
Drinks,Sports Drinks,Powerade Lemon Lime Bottle (28 oz),49000079371,3٫99,https://drive.google.com/uc?id=1WLyuNX_elvknq5mjuRWte723OZaCIYzB,,,,,,,BP-DRI-28OZ-10402,Want Powerade Lemon Lime Bottle (28 oz)? Available near you for $3.99. Fast delivery to your neighborhood.
Drinks,Sports Drinks,Powerade Mountain Berry Blast Bottle (28 oz),49000045659,1٫99,https://drive.google.com/uc?id=1jZXD_uNgXzGWU_Mm9XpLzujgiqeHLEYF,,,,,,,BP-DRI-28OZ-10403,Powerade Mountain Berry Blast Bottle (28 oz) at $1.99. Premium through and through. Available for immediate pickup.
Drinks,Sports Drinks,Powerade Strawberry Lemonade Bottle (28 oz),49000079395,3٫99,https://drive.google.com/uc?id=110hf_-NmJCSUGduv_6DmoVmK4n4vPYDW,,,,,,,BP-DRI-28OZ-10404,Want Powerade Strawberry Lemonade Bottle (28 oz)? Available near you for $3.99. Fast delivery to your neighborhood.
Drinks,Sports Drinks,Vitamin Water Energy Bottles (20 oz x 12 ct),7.86162E+11,3٫99,https://drive.google.com/uc?id=1xkstZzPb7sgRXjFLJDDjljZFpRRMwQ8Q,,,,,,,BP-DRI-20OZ-10405,Bring to the party Vitamin Water Energy Bottles (20 oz x 12 ct) for $3.99. Order now for same-day delivery.
Drinks,Still Water,Core Hydration Purified Water (44 oz),8.53004E+11,2٫99,https://drive.google.com/uc?id=1In0I-2bcKZPsvf0DUyyDRcxySr2Zncno,,,,,,,BP-DRI-44OZ-10406,Want Core Hydration Purified Water (44 oz)? Available order online for $2.99. Buy now with free delivery over $50.
Drinks,Still Water,Eternal Water (2.5 L),6.08883E+11,4٫99,https://drive.google.com/uc?id=1-Nvdl1RMVbTTEc6B49r2Xs3VgXR7C19y,,,,,,,BP-DRI-2.5L-10407,Want Eternal Water (2.5 L)? Available in your area for $4.99. Available for immediate pickup.
Drinks,Still Water,Gatorade Glacier Cherry (28 oz),52000102451,2٫99,https://drive.google.com/uc?id=1X4M_wsDYUnLF3fVa_UgHmkQjdvQAnfjd,,,,,,,BP-DRI-28OZ-10408,Shop Gatorade Glacier Cherry (28 oz) online – $2.99 with same-day delivery. Premium quality guaranteed. Order online for curbside pickup.
Drinks,Still Water,Glaceau Smartwater Cucumber Lime Bottle (23.7 oz),7.86162E+11,2٫99,https://drive.google.com/uc?id=1-Nvdl1RMVbTTEc6B49r2Xs3VgXR7C19y,,,,,,,BP-DRI-23.7OZ-10409,Glaceau Smartwater Cucumber Lime Bottle (23.7 oz) at $2.99. Exceptional through and through. Shop online – pickup in-store today.
Drinks,Still Water,Perfect Hydration Alkaline Electrolyte Enhanced Water (1 L),8.57416E+11,3٫99,https://drive.google.com/uc?id=1IRzQ36bomScfRBUmQeKXuMZ6wnRw68C6,,,,,,,BP-DRI-1L-10410,Bring to the party Perfect Hydration Alkaline Electrolyte Enhanced Water (1 L) for $3.99. Fast delivery to your neighborhood.
Drinks,Tea,Ito en Oi Ocha Green Tea Unsweetened Bottle (16.9 oz),8.35143E+11,3٫99,https://drive.google.com/uc?id=1-Nvdl1RMVbTTEc6B49r2Xs3VgXR7C19y,,,,,,,BP-DRI-16.9OZ-10411,Smart shoppers choose Ito en Oi Ocha Green Tea Unsweetened Bottle (16.9 oz) – $3.99 for quality. Shop online – pickup in-store today.
Drinks,Tea,Pure Leaf Extra Sweet Tea Bottle (18.5 oz),12000286179,3٫99,https://drive.google.com/uc?id=1BN2LTd9AhVn0GtztS_Uh1_yN9rccWY0K,,,,,,,BP-DRI-18.5OZ-10412,Smart shoppers choose Pure Leaf Extra Sweet Tea Bottle (18.5 oz) – $3.99 for quality. Order online for curbside pickup.
Drinks & Mixers,Energy Drinks,Monster Absolutely Zero Bottles (16 oz x 24 ct),70847000037,3٫99,https://drive.google.com/uc?id=125kVE8NKO3VP-clb4_WZUlVO_Nsl7ATV,,,,,,,BP-GEN-16OZ-10413,"Quality ingredients, proper process: Monster Absolutely Zero Bottles (16 oz x 24 ct) is $3.99. Outstanding results guaranteed. Buy online, enjoy tonight."
Drinks & Mixers,Energy Drinks,Monster Energy Mango Loco Can (16 oz),70847029014,3٫99,https://drive.google.com/uc?id=1aX9u0_TTrnMExCuCL3k2AFrWLM88ogTI,,,,,,,BP-GEN-16OZ-10414,Experience Monster Energy Mango Loco Can (16 oz) for $3.99. Delivered fresh to your doorstep.
Drinks & Mixers,Energy Drinks,Red Bull Sugarfree Energy Drink Can (12 oz),6.1127E+11,5٫99,https://drive.google.com/uc?id=13rMW0pstGCoOFCprlehmwmIrY2NU47A-,,,,,,,BP-GEN-12OZ-10415,Smart shoppers choose Red Bull Sugarfree Energy Drink Can (12 oz) – $5.99 for quality. Get it delivered to your door.
Drinks & Mixers,Juice,Dole 100% Canned Pineapple Juice (46 oz),38900008185,5٫99,https://drive.google.com/uc?id=1RceKwEEJ8h-tRzGv9Ipl77PWu2QA_-eo,,,,,,,BP-GEN-46OZ-10416,Trending now: Dole 100% Canned Pineapple Juice (46 oz) at $5.99. Fast delivery to your neighborhood.
Drinks & Mixers,Juice,Simply Orange Pulp Free - not from Concentrate Bottle (52 oz),25000100000,7٫99,https://drive.google.com/uc?id=1LTJnaD9cQ-GHhDKP3ZBMxeg4qRcWC8Gw,,,,,,,BP-GEN-52OZ-10417,Simply Orange Pulp Free - not from Concentrate Bottle (52 oz) at $7.99. Remarkable through and through. Shop online – pickup in-store today.
Drinks & Mixers,Juice,Snapple Mango Madness Plastic Bottle (16 oz),76183163641,1٫99,https://drive.google.com/uc?id=1IpEYdRZ3YWcWgWfdQhdBITmOvS3JmKio,,,,,,,BP-GEN-16OZ-10418,Snapple Mango Madness Plastic Bottle (16 oz) at $1.99. Exceptional quality throughout. Get it delivered to your door.
Drinks & Mixers,Juice,Tropicana Pure Premium OrangeJuice (12 oz),48500017753,3٫99,https://drive.google.com/uc?id=1DtpZ-2xu45rFni9B3cmiMusphj_I5BTE,,,,,,,BP-GEN-12OZ-10419,Tropicana Pure Premium OrangeJuice (12 oz) at $3.99. Quality through and through. Get it delivered to your door.
Drinks & Mixers,Soda,7 Up Can (12 oz),78000011807,12٫99,https://drive.google.com/uc?id=1K92y4lTHpeVBHolbA5m3n-NtdqSkiz-O,,,,,,,BP-GEN-12OZ-10420,Experience 7 Up Can (12 oz) for $12.99. Buy now with free delivery over $50.
Drinks & Mixers,Soda,Canada Dry Club Soda Bottle (10 oz),78000001198,1٫99,https://drive.google.com/uc?id=1MOMJ1ByOjRgTFNm9eVV3bpfxRD6mXpqN,,,,,,,BP-GEN-10OZ-10421,Want Canada Dry Club Soda Bottle (10 oz)? Available neighborhood liquor store for $1.99. Order online for curbside pickup.
Drinks & Mixers,Soda,Coca Cola Classic Can (12 oz x 6 ct),49000000443,3٫99,https://drive.google.com/uc?id=1uBm2Fqng4MfmloGGTvn_b4Acr6uhxzod,,,,,,,BP-GEN-12OZ-10422,"Quality ingredients, proper process: Coca Cola Classic Can (12 oz x 6 ct) is $3.99. Outstanding results guaranteed. Get it delivered to your door."
Drinks & Mixers,Soda,Coca-Cola Box (144 oz x 12 ct),49000028904,12٫99,https://drive.google.com/uc?id=1Qh5piSLfe3TOUw9YtGEqrY0vQN3AAs1J,,,,,,,BP-GEN-144OZ-10423,Stock up special: Coca-Cola Box (144 oz x 12 ct) is just $12.99. Multiple units of remarkable quality. Available order online. Delivered fresh to your doorstep.
Drinks & Mixers,Soda,Diet Coke (1l),49000005240,4٫99,https://drive.google.com/uc?id=1PlnFG8u39oV4G7l_4j1b_sFk0BEOAArx,,,,,,,BP-GEN-1L-10424,"Diet Coke (1l) represents exceptional quality at $4.99. Crafted with care, priced to share. Order now for next-hour delivery."
Drinks & Mixers,Soda,Diet Coke Bottle (20 oz),49000000450,3٫99,https://drive.google.com/uc?id=1B6FwefT6-pB7z6v7oJTLzltmpmJxVAVR,,,,,,,BP-GEN-20OZ-10425,Great value alert: Diet Coke Bottle (20 oz) for $3.99. Add to cart for fast local delivery.
Drinks & Mixers,Soda,Diet Mountain Dew Bottle (20 oz),12000001345,3٫99,https://drive.google.com/uc?id=1SXi8CO_lHCeiKsnlGtTZaA_y4sEbhcrx,,,,,,,BP-GEN-20OZ-10426,"Diet Mountain Dew Bottle (20 oz) at $3.99. Remarkable through and through. Buy online, enjoy tonight."
Drinks & Mixers,Soda,Pepsi Bottle (1l),12000002946,4٫99,https://drive.google.com/uc?id=1JnhxHiEjMM2pdwhj0l4-8eyx4y3HZkCA,,,,,,,BP-GEN-1L-10427,"Quality ingredients, proper process: Pepsi Bottle (1l) is $4.99. Outstanding results guaranteed. Buy online, enjoy tonight."
Drinks & Mixers,Soda,Pepsi Bottle (20 oz),12000001291,3٫99,https://drive.google.com/uc?id=1_3Jn0JH1ScAMQ1pLBgSzZGMTjKFDgrmI,,,,,,,BP-GEN-20OZ-10428,Smart shoppers choose Pepsi Bottle (20 oz) – $3.99 for quality. Order now for same-day delivery.
Drinks & Mixers,Soda,Sprite Can (12 oz),49000028928,12٫99,https://drive.google.com/uc?id=15tphwwWjOAMfIt8Ey7ysgEHD_Igu4059,,,,,,,BP-GEN-12OZ-10429,Want Sprite Can (12 oz)? Available neighborhood liquor store for $12.99. Order online for curbside pickup.
Drinks & Mixers,Sports Drinks,Electrolit Electrolyte Hydration & Recovery Coconut Bottle (16 oz),8.87725E+11,4٫99,https://drive.google.com/uc?id=1-Nvdl1RMVbTTEc6B49r2Xs3VgXR7C19y,,,,,,,BP-GEN-16OZ-10430,Popular choice: Electrolit Electrolyte Hydration & Recovery Coconut Bottle (16 oz) at $4.99. Available for immediate pickup.
Drinks & Mixers,Sports Drinks,Electrolit Electrolyte Hydration & Recovery Pina Bottle (625 ml),8.87725E+11,4٫99,https://drive.google.com/uc?id=1-Nvdl1RMVbTTEc6B49r2Xs3VgXR7C19y,,,,,,,BP-GEN-625-10431,Anytime refreshment: Electrolit Electrolyte Hydration & Recovery Pina Bottle (625 ml) at $4.99. Order online for curbside pickup.
Drinks & Mixers,Sports Drinks,Gatorade Fruit Punch (28 oz),52000135138,3٫99,https://drive.google.com/uc?id=1MsK8ceiN5HcjP1Sd1zY3O0yZ970SieTd,,,,,,,BP-GEN-28OZ-10432,Smart shoppers choose Gatorade Fruit Punch (28 oz) – $3.99 for quality. Buy now with free delivery over $50.
Drinks & Mixers,Sports Drinks,Gatorade Orange Bottle (28 oz),52000135145,3٫99,https://drive.google.com/uc?id=17PH5Emn7XCGZG4eoOkTo_nliiiYItkD_,,,,,,,BP-GEN-28OZ-10433,Customer favorite: Gatorade Orange Bottle (28 oz) at $3.99. Order now for next-hour delivery.
Drinks & Mixers,Still Water,Topo Chico MIneral Water Bottle (20 oz),21136010541,2٫99,https://drive.google.com/uc?id=1L_OXzHa2C5gZ_ndRJyzSlwMyoByOlHQ4,,,,,,,BP-GEN-20OZ-10434,Topo Chico MIneral Water Bottle (20 oz) at $2.99. Remarkable through and through. Order now for next-hour delivery.
Frozen,Ice Cream,Ben & Jerry's Pistachio Pistachio Ice Cream (16 oz),76840101184,8٫99,https://drive.google.com/uc?id=1HnDo1K8cskdym29Ueo7EwH8d38AWWr6h,,,,,,,BP-FRO-16OZ-10435,"Ben & Jerry's Pistachio Pistachio Ice Cream (16 oz) represents premium quality at $8.99. Crafted with care, priced to share. Order now for same-day delivery."
Frozen,Ice Cream,Talenti Caramel Cookie Crunch Gelato (10 oz),1.86852E+11,8٫99,https://drive.google.com/uc?id=1imPkj3bEUxWSoR_3MBoieSNLSQG4_vwW,,,,,,,BP-FRO-10OZ-10436,"Talenti Caramel Cookie Crunch Gelato (10 oz) represents quality quality at $8.99. Crafted with care, priced to share. Buy online, enjoy tonight."
Frozen,Ice Cream,Talenti Gelato Roman Raspberry (16 oz),1.86852E+11,10٫99,https://drive.google.com/uc?id=15Wznwrq_Xg6ZFkhwBy-PGrxeFGxszKnT,,,,,,,BP-FRO-16OZ-10437,Highly rated: Talenti Gelato Roman Raspberry (16 oz) at $10.99. Buy now with free delivery over $50.
Frozen,Ice Cream,Talenti Mediterranean Mint Gelato (16 oz),1.86852E+11,10٫99,https://drive.google.com/uc?id=1FDW-v_iIBRTxUxfhyaUYzBktbSnLmEav,,,,,,,BP-FRO-16OZ-10438,"Right-size portion: Talenti Mediterranean Mint Gelato (16 oz) for $10.99. Quality quality, perfect quantity. Available order online. Shop online – pickup in-store today."
Frozen,Ice Cream,Talenti Salted Caramel Truffle Gelato Layers (11.6 oz),1.86852E+11,8٫99,https://drive.google.com/uc?id=1CyGuUE0fIwpCwB2t-HYAn6LjVtddfJXD,,,,,,,BP-FRO-11.6OZ-10439,Talenti Salted Caramel Truffle Gelato Layers (11.6 oz) at $8.99. Outstanding through and through. In stock – order for delivery today.
Frozen,Novelty,Ben & Jerry's Boom Chocolatta Core Ice Cream (16 oz),76840462858,8٫99,https://drive.google.com/uc?id=1vLiGlxbWHFo5RvSm3pq7BxJV6XMv6gkG,,,,,,,BP-FRO-16OZ-10440,Ben & Jerry's Boom Chocolatta Core Ice Cream (16 oz) at $8.99. Outstanding quality throughout. Buy now with free delivery over $50.
Frozen,Novelty,Ben & Jerry's Brownie Batter Core Ice Cream Chocolate & Vanilla (16 oz),76840529872,8٫99,https://drive.google.com/uc?id=1Fg1AQadL2s2eQdoETwJK8loL5bJ5EMHM,,,,,,,BP-FRO-16OZ-10441,"Smart shoppers choose Ben & Jerry's Brownie Batter Core Ice Cream Chocolate & Vanilla (16 oz) – $8.99 for quality. Buy online, enjoy tonight."
Frozen,Novelty,Ben & Jerry's Chubby Hubby Ice Cream (16 oz),76840100125,8٫99,https://drive.google.com/uc?id=15vCRhgw6w5YWf8QT5aTzeFORVnU_KeXi,,,,,,,BP-FRO-16OZ-10442,Smart shoppers choose Ben & Jerry's Chubby Hubby Ice Cream (16 oz) – $8.99 for quality. Available for immediate pickup.
Frozen,Novelty,Ben & Jerry's Coffee Caramel Fudge Non-Dairy (16 oz),76840580774,8٫99,https://drive.google.com/uc?id=1cpKrd3CcqE1TYaL1awuNEf4csG9_zXh_,,,,,,,BP-FRO-16OZ-10443,Ben & Jerry's Coffee Caramel Fudge Non-Dairy (16 oz) at $8.99. Premium through and through. Get it delivered to your door.
Frozen,Novelty,Ben & Jerry's Coffee Heath Bar Crunch Ice Cream (16 oz),76840100118,8٫99,https://drive.google.com/uc?id=1N4_JWy-EhqTXjoxz4wCj6ujFf6jSCXZE,,,,,,,BP-FRO-16OZ-10444,Ben & Jerry's Coffee Heath Bar Crunch Ice Cream (16 oz) at $8.99. Exceptional quality throughout. Add to cart for fast local delivery.
Frozen,Novelty,Ben & Jerry's Everything But Ice Cream (10 oz),76840101344,10٫99,https://drive.google.com/uc?id=1xlE21naZQGqvKnXCAG1e7uBkXeno39ip,,,,,,,BP-FRO-10OZ-10445,Stock up on Ben & Jerry's Everything But Ice Cream (10 oz) for $10.99. Fast delivery to your neighborhood.
Frozen,Novelty,Ben & Jerry's Karamel Sutra Core Ice Cream (16 oz),76840101542,8٫99,https://drive.google.com/uc?id=1A64c84ea2qJ6U5jU4gWtQRPDT9CtQVMY,,,,,,,BP-FRO-16OZ-10446,Local bestseller: Ben & Jerry's Karamel Sutra Core Ice Cream (16 oz) at $8.99. Delivered fresh to your doorstep.
Frozen,Novelty,Ben & Jerry's Mint Chocolate Cookie Ice Cream (16 oz),76840100040,10٫99,https://drive.google.com/uc?id=1NmeGNgmXn0t3HWfzTCGgJ9jZPGnzpONB,,,,,,,BP-FRO-16OZ-10447,"Shop Ben & Jerry's Mint Chocolate Cookie Ice Cream (16 oz) online – $10.99 with same-day delivery. Remarkable quality guaranteed. Buy online, enjoy tonight."
Frozen,Novelty,Ben & Jerry's Netflix & Chilled Ice Cream (16 oz),76840002542,8٫99,https://drive.google.com/uc?id=1JTfIZvFemfIw6lAn5P_qfSxUJcbbJK4S,,,,,,,BP-FRO-16OZ-10448,"Ben & Jerry's Netflix & Chilled Ice Cream (16 oz) at $8.99. Exceptional quality throughout. Buy online, enjoy tonight."
Frozen,Novelty,Ben & Jerry's Peanut Butter Half Baked Ice Cream (16 oz),76840002368,10٫99,https://drive.google.com/uc?id=1Gnbf-01YDzyGKiqJXGkCcUFwYF_4o7Pc,,,,,,,BP-FRO-16OZ-10449,Ben & Jerry's Peanut Butter Half Baked Ice Cream (16 oz) at $10.99. Remarkable through and through. In stock – order for delivery today.
Frozen,Novelty,Ben & Jerry's Phish Food Ice Cream (473 ml),76840100989,8٫99,https://drive.google.com/uc?id=10TisL0igBfE7P8D27dn-xQ3OFXgIZB6h,,,,,,,BP-FRO-473-10450,Want Ben & Jerry's Phish Food Ice Cream (473 ml)? Available fast shipping for $8.99. Order now for same-day delivery.
Frozen,Novelty,Ben & Jerry's Salted Caramel Brownie Ice Cream (16 oz),76840363957,8٫99,https://drive.google.com/uc?id=1pzLvLYORrH2s6M8S6pnRf9LGDv--ha8f,,,,,,,BP-FRO-16OZ-10451,Trending now: Ben & Jerry's Salted Caramel Brownie Ice Cream (16 oz) at $8.99. Available for immediate pickup.
Frozen,Novelty,Ben & Jerry's Strawberry Cheesecake Ice Cream (473 ml),76840400218,8٫99,https://drive.google.com/uc?id=1o7-LrAy55oetxwglafoEEJeogjMnfkdn,,,,,,,BP-FRO-473-10452,Great value alert: Ben & Jerry's Strawberry Cheesecake Ice Cream (473 ml) for $8.99. Shop online – pickup in-store today.
Frozen,Novelty,Good Humor Giant King Cone Vanilla & Chocolate (8 oz),77567008220,5٫99,https://drive.google.com/uc?id=15NUnhJPFwXnoN0pydesw_NNuRQK2Le3j,,,,,,,BP-FRO-8OZ-10453,Great value alert: Good Humor Giant King Cone Vanilla & Chocolate (8 oz) for $5.99. Buy now with free delivery over $50.
Frozen,Novelty,Good Humor Giant Vanilla Ice Cream Sandwich (6 oz),77567003935,3٫99,https://drive.google.com/uc?id=1IrI4PjNwMaayuEC8ynt_v0i8h6K7KPbQ,,,,,,,BP-FRO-6OZ-10454,"Right-size portion: Good Humor Giant Vanilla Ice Cream Sandwich (6 oz) for $3.99. Remarkable quality, perfect quantity. Available local delivery available. Delivered fresh to your doorstep."
Frozen,Novelty,Good Humor Strawberry Shortcake Ice Cream (4 oz),41000054143,3٫99,https://drive.google.com/uc?id=1Mpke9gRNg2CBHMJvszOKk0xEiv3kmW5G,,,,,,,BP-FRO-4OZ-10455,"Good Humor Strawberry Shortcake Ice Cream (4 oz) at $3.99. Premium quality throughout. Buy online, enjoy tonight."
Frozen,Novelty,Haagen-Dazs Butter Pecan Ice Cream (14 oz),74570114009,10٫99,https://drive.google.com/uc?id=12y4qiSwUrWq-dXHF2HTQkeLnD2kfCQYP,,,,,,,BP-FRO-14OZ-10456,"Great value alert: Haagen-Dazs Butter Pecan Ice Cream (14 oz) for $10.99. Buy online, enjoy tonight."
Frozen,Novelty,Haagen-Dazs Cherry Vanilla Ice Cream (14 oz),74570534005,10٫99,https://drive.google.com/uc?id=1f2TMy4Qeqd5wc7h_nCwKilQB1Yun9EFQ,,,,,,,BP-FRO-14OZ-10457,"Right-size portion: Haagen-Dazs Cherry Vanilla Ice Cream (14 oz) for $10.99. Quality quality, perfect quantity. Available same-day delivery. Buy online, enjoy tonight."
Frozen,Novelty,Haagen-Dazs Chocolate Peanut Butter Ice Cream (14 oz),74570950157,10٫99,https://drive.google.com/uc?id=1RH7drgYD5Vd8Qdgqyl1eTAO_0YEJ-Vzf,,,,,,,BP-FRO-14OZ-10458,"Quality ingredients, proper process: Haagen-Dazs Chocolate Peanut Butter Ice Cream (14 oz) is $10.99. Premium results guaranteed. Fast delivery to your neighborhood."
Frozen,Novelty,Haagen-Dazs Coffee Almond Crunch Ice Cream Bar (3.67 oz),74570146000,5٫99,https://drive.google.com/uc?id=1Abjcw6F3Ls8VWK5io5NQUcb4XDOW7sCS,,,,,,,BP-FRO-3.67OZ-10459,"Popular choice: Haagen-Dazs Coffee Almond Crunch Ice Cream Bar (3.67 oz) at $5.99. Buy online, enjoy tonight."
Frozen,Novelty,Haagen-Dazs Green Tea Ice Cream (14 oz),74570651405,10٫99,https://drive.google.com/uc?id=1Zq9mr8qS7Zq-ic6Bbg8EoqqyxSYFH3no,,,,,,,BP-FRO-14OZ-10460,Highly rated: Haagen-Dazs Green Tea Ice Cream (14 oz) at $10.99. Fast delivery to your neighborhood.
Frozen,Novelty,Haagen-Dazs Mango Ice Cream (14 oz),74570462032,10٫99,https://drive.google.com/uc?id=16y4f2OhOQuvIz6G982O_cQOAV_6epXOu,,,,,,,BP-FRO-14OZ-10461,"Haagen-Dazs Mango Ice Cream (14 oz) represents exceptional quality at $10.99. Crafted with care, priced to share. Available for immediate pickup."
Frozen,Novelty,Haagen-Dazs Pistachio Ice Cream (14 oz),74570950034,11٫99,https://drive.google.com/uc?id=18GqfP5c9a7qEB7XhVo_zCn6-ThIDmyXa,,,,,,,BP-FRO-14OZ-10462,"Quality ingredients, proper process: Haagen-Dazs Pistachio Ice Cream (14 oz) is $11.99. Outstanding results guaranteed. Add to cart for fast local delivery."
